Episode 1818 | Reward: 536.90
Episode 1819 | Reward: 512.03
Episode 1820 | Reward: 529.56
Episode 1821 | Reward: 513.81
Episode 1822 | Reward: 496.38
Episode 1823 | Reward: 393.77
Episode 1824 | Reward: 521.83
Episode 1825 | Reward: 538.70
Episode 1826 | Reward: 540.24
Episode 1827 | Reward: 531.19
Episode 1828 | Reward: 385.09
Episode 1829 | Reward: 515.58
Episode 1830 | Reward: 549.59
Episode 1831 | Reward: 531.32
Episode 1832 | Reward: 519.32
Episode 1833 | Reward: 521.75
Episode 1834 | Reward: 518.53
Episode 1835 | Reward: 535.07
Episode 1836 | Reward: 530.16
Episode 1837 | Reward: 536.49
Episode 1838 | Reward: 532.44
Episode 1839 | Reward: 525.70
Episode 1840 | Reward: 548.47
Episode 1841 | Reward: 509.59
Episode 1842 | Reward: 533.73
Episode 1843 | Reward: 544.30
Episode 1844 | Reward: 535.02
Episode 1845 | Reward: 397.94
Episode 1846 | Reward: 542.74
Episode 1847 | Reward: 399.63
Episode 1848 | Reward: 547.85
Episode 1849 | Reward: 412.19
Episode 1850 | Reward: 543.98
Model saved at episode 1850.
Episode 1851 | Reward: 536.46
Episode 1852 | Reward: 400.82
Episode 1853 | Reward: 418.91
Episode 1854 | Reward: 535.65
Episode 1855 | Reward: 511.02
Episode 1856 | Reward: 404.85
Episode 1857 | Reward: 528.88
Episode 1858 | Reward: 533.08
Episode 1859 | Reward: 530.98
Episode 1860 | Reward: 520.85
Episode 1861 | Reward: 383.83
Episode 1862 | Reward: 530.06
Episode 1863 | Reward: 551.99
Episode 1864 | Reward: 547.77
Episode 1865 | Reward: 528.62
Episode 1866 | Reward: 529.97
Episode 1867 | Reward: 525.25
Episode 1868 | Reward: 541.38
Episode 1869 | Reward: 550.40
Episode 1870 | Reward: 517.91
Episode 1871 | Reward: 523.34
Episode 1872 | Reward: 542.73
Episode 1873 | Reward: 543.59
Episode 1874 | Reward: 497.75
Episode 1875 | Reward: 412.26
Episode 1876 | Reward: 266.65
Episode 1877 | Reward: 533.61
Episode 1878 | Reward: 528.21
Episode 1879 | Reward: 534.46
Episode 1880 | Reward: 384.20
Episode 1881 | Reward: 524.52
Episode 1882 | Reward: 536.90
Episode 1883 | Reward: 512.99
Episode 1884 | Reward: 530.28
Episode 1885 | Reward: 532.07
Episode 1886 | Reward: 512.77
Episode 1887 | Reward: 276.94
Episode 1888 | Reward: 507.70
Episode 1889 | Reward: 233.16
Episode 1890 | Reward: 528.49
Episode 1891 | Reward: 523.26
Episode 1892 | Reward: 520.64
Episode 1893 | Reward: 512.68
Episode 1894 | Reward: 502.89
Episode 1895 | Reward: 497.28
Episode 1896 | Reward: 507.76
Episode 1897 | Reward: 515.41
Episode 1898 | Reward: 512.53
Episode 1899 | Reward: 531.82
Episode 1900 | Reward: 531.03
Model saved at episode 1900.
Episode 1901 | Reward: 535.52
Episode 1902 | Reward: 525.27
Episode 1903 | Reward: 533.21
Episode 1904 | Reward: 519.44
Episode 1905 | Reward: 522.75
Episode 1906 | Reward: 387.78
Episode 1907 | Reward: 396.28
Episode 1908 | Reward: 539.86
Episode 1909 | Reward: 542.70
Episode 1910 | Reward: 483.74
Episode 1911 | Reward: 379.43
Episode 1912 | Reward: 515.19
Episode 1913 | Reward: 400.27
Episode 1914 | Reward: 545.93
Episode 1915 | Reward: 542.92
Episode 1916 | Reward: 368.91
Episode 1917 | Reward: 544.27
Episode 1918 | Reward: 527.52
Episode 1919 | Reward: 543.42
Episode 1920 | Reward: 373.28
Episode 1921 | Reward: 530.16
Episode 1922 | Reward: 534.00
Episode 1923 | Reward: 482.80
Episode 1924 | Reward: 519.84
Episode 1925 | Reward: 517.61
Episode 1926 | Reward: 510.53
Episode 1927 | Reward: 536.23
Episode 1928 | Reward: 532.21
Episode 1929 | Reward: 526.65
Episode 1930 | Reward: 375.30
Episode 1931 | Reward: 507.66
Episode 1932 | Reward: 509.49
Episode 1933 | Reward: 515.32
Episode 1934 | Reward: 243.84
Episode 1935 | Reward: 526.92
Episode 1936 | Reward: 514.41
Episode 1937 | Reward: 517.24
Episode 1938 | Reward: 489.28
Episode 1939 | Reward: 227.05
Episode 1940 | Reward: 514.12
Episode 1941 | Reward: 515.27
Episode 1942 | Reward: 528.41
Episode 1943 | Reward: 375.20
Episode 1944 | Reward: 376.46
Episode 1945 | Reward: 526.23
Episode 1946 | Reward: 526.00
Episode 1947 | Reward: 521.94
Episode 1948 | Reward: 511.54
Episode 1949 | Reward: 513.03
Episode 1950 | Reward: 520.86
Model saved at episode 1950.
Episode 1951 | Reward: 509.99
Episode 1952 | Reward: 518.52
Episode 1953 | Reward: 350.68
Episode 1954 | Reward: 367.31
Episode 1955 | Reward: 520.57
Episode 1956 | Reward: 515.08
Episode 1957 | Reward: 534.34
Episode 1958 | Reward: 540.30
Episode 1959 | Reward: 520.85
Episode 1960 | Reward: 528.20
Episode 1961 | Reward: 520.88
Episode 1962 | Reward: 384.73
Episode 1963 | Reward: 239.56
Episode 1964 | Reward: 491.68
Episode 1965 | Reward: 513.16
Episode 1966 | Reward: 487.64
Episode 1967 | Reward: 385.83
Episode 1968 | Reward: 515.21
Episode 1969 | Reward: 531.82
Episode 1970 | Reward: 529.50
Episode 1971 | Reward: 520.06
Episode 1972 | Reward: 518.44
Episode 1973 | Reward: 487.49
Episode 1974 | Reward: 538.41
Episode 1975 | Reward: 538.65
Episode 1976 | Reward: 536.07
Episode 1977 | Reward: 541.87
Episode 1978 | Reward: 536.32
Episode 1979 | Reward: 395.20
Episode 1980 | Reward: 504.66
Episode 1981 | Reward: 526.98
Episode 1982 | Reward: 530.97
Episode 1983 | Reward: 521.72
Episode 1984 | Reward: 535.34
Episode 1985 | Reward: 535.60
Episode 1986 | Reward: 526.57
Episode 1987 | Reward: 388.50
Episode 1988 | Reward: 546.48
Episode 1989 | Reward: 526.31
Episode 1990 | Reward: 548.42
Episode 1991 | Reward: 534.51
Episode 1992 | Reward: 122.00
Episode 1993 | Reward: 518.09
Episode 1994 | Reward: 255.00
Episode 1995 | Reward: 530.00
Episode 1996 | Reward: 522.72
Episode 1997 | Reward: 526.52
Episode 1998 | Reward: 517.59
Episode 1999 | Reward: 505.37
Episode 2000 | Reward: 514.13
Model saved at episode 2000.
