1,-781.9209594726562
2,-232.11465454101562
3,-261.1456298828125
4,-772.1546020507812
5,-154.85110473632812
6,-149.3453826904297
7,-240.6694793701172
8,-148.30282592773438
9,-138.11212158203125
10,-114.08820343017578
11,-453.6075134277344
12,-216.48963928222656
13,-774.1018676757812
14,-564.0365600585938
15,-347.26361083984375
16,-665.1296997070312
17,-247.1729278564453
18,-343.8280944824219
19,-665.732421875
20,-221.36105346679688
21,-569.9356689453125
22,-689.2020874023438
23,-134.88194274902344
24,-135.66119384765625
25,-247.2705078125
26,-562.3322143554688
27,-369.193359375
28,-130.0545654296875
29,-241.2139892578125
30,-133.35865783691406
31,-142.24317932128906
32,-142.16400146484375
33,-249.1919708251953
34,-266.54998779296875
35,-369.9774475097656
36,-142.9596405029297
37,-266.3495178222656
38,-159.27294921875
39,-474.3270263671875
40,-269.6915588378906
41,-155.7338409423828
42,-274.6022644042969
43,-157.870361328125
44,-159.14442443847656
45,-162.27166748046875
46,-173.82162475585938
47,-174.06271362304688
48,-276.0578308105469
49,-159.20050048828125
50,-165.7406463623047
51,-167.81796264648438
52,-161.78192138671875
53,-156.5426788330078
54,-162.76536560058594
55,-168.8002471923828
56,-174.57772827148438
57,-165.824951171875
58,-179.85183715820312
59,-167.73483276367188
60,-170.04736328125
61,-164.6102752685547
62,-165.6172637939453
63,-275.2801208496094
64,-172.31341552734375
65,-169.62635803222656
66,-376.62701416015625
67,-171.12400817871094
68,-171.18875122070312
69,-396.54290771484375
70,-173.3338623046875
71,-171.94178771972656
72,-172.1870880126953
73,-403.7326354980469
74,-166.3828887939453
75,-412.4673767089844
76,-168.06227111816406
77,-282.3935241699219
78,-168.3582763671875
79,-162.80677795410156
80,-377.31976318359375
81,-165.7882843017578
82,-164.05027770996094
83,-272.505126953125
84,-364.38165283203125
85,-162.45291137695312
86,-179.0604705810547
87,-165.11532592773438
88,-175.1360321044922
89,-159.1104278564453
90,-166.85853576660156
91,-171.73500061035156
92,-161.4313201904297
93,-166.84315490722656
94,-167.16688537597656
95,-278.78497314453125
96,-165.3890838623047
97,-176.0109100341797
98,-178.39801025390625
99,-277.82733154296875
100,-166.59921264648438
101,-170.57933044433594
102,-168.182861328125
103,-165.2978057861328
104,-163.6171112060547
105,-161.45960998535156
106,-159.95741271972656
107,-160.90847778320312
108,-262.3374328613281
109,-161.50047302246094
110,-164.7827606201172
111,-167.67526245117188
112,-167.35552978515625
113,-167.46365356445312
114,-176.1979522705078
115,-170.63137817382812
116,-184.57943725585938
117,-294.7513427734375
118,-523.8951416015625
119,-168.77584838867188
120,-166.94432067871094
121,-171.13702392578125
122,-175.7919464111328
123,-169.88267517089844
124,-402.6522216796875
125,-294.373291015625
126,-276.2524108886719
127,-506.2330017089844
128,-504.0688171386719
129,-166.74774169921875
130,-285.9936218261719
131,-273.9181213378906
132,-169.7342529296875
133,-166.68649291992188
134,-267.19476318359375
135,-164.72300720214844
136,-162.37232971191406
137,-161.4994659423828
138,-167.04649353027344
139,-278.13232421875
140,-164.43238830566406
141,-389.44378662109375
142,-160.53341674804688
143,-266.16754150390625
144,-163.14874267578125
145,-161.8888702392578
146,-162.11265563964844
147,-160.69406127929688
148,-156.91798400878906
149,-170.7737579345703
150,-167.66893005371094
151,-276.3633117675781
152,-277.20843505859375
153,-165.3124237060547
154,-280.80877685546875
155,-157.97491455078125
156,-164.1909637451172
157,-163.29547119140625
158,-168.92922973632812
159,-171.7357635498047
160,-288.68603515625
161,-410.34912109375
162,-284.6727294921875
163,-162.82269287109375
164,-286.8026428222656
165,-407.7856750488281
166,-284.69091796875
167,-283.6148376464844
168,-280.4991149902344
169,-284.328125
170,-379.86492919921875
171,-166.8369598388672
172,-162.5558319091797
173,-163.83421325683594
174,-164.2113037109375
175,-271.43438720703125
176,-162.08230590820312
177,-163.48651123046875
178,-158.86289978027344
179,-157.57847595214844
180,-160.34608459472656
181,-162.7572021484375
182,-159.23635864257812
183,-165.73056030273438
184,-159.86212158203125
185,-154.88375854492188
186,-159.45252990722656
187,-162.44679260253906
188,-151.79049682617188
189,-154.20535278320312
190,-145.71929931640625
191,-155.94808959960938
192,-144.99560546875
193,-138.5588836669922
194,-152.58419799804688
195,-148.39830017089844
196,-257.0205993652344
197,-148.71218872070312
198,-146.2313690185547
199,-146.97366333007812
200,-145.12942504882812
201,-136.67623901367188
202,-138.09228515625
203,-125.17304229736328
204,-126.18208312988281
205,-227.9009246826172
206,-114.52426147460938
207,-105.5991439819336
208,-114.80291748046875
209,-117.35210418701172
210,-123.39968872070312
211,-220.35043334960938
212,-103.724365234375
213,-191.851318359375
214,-313.0707092285156
215,-112.8302230834961
216,-113.62332916259766
217,-214.15977478027344
218,-122.07612609863281
219,-115.10547637939453
220,-128.554931640625
221,-121.7485122680664
222,-120.05441284179688
223,-108.49653625488281
224,-115.452880859375
225,-114.24029541015625
226,-125.17829895019531
227,-108.18260192871094
228,-97.02395629882812
229,-113.77349090576172
230,-115.98382568359375
231,-100.47269439697266
232,-306.0904846191406
233,-109.2735595703125
234,-186.25181579589844
235,-103.96866607666016
236,-121.1817398071289
237,-101.39710998535156
238,-447.57879638671875
239,-122.5440444946289
240,-220.89447021484375
241,-118.06619262695312
242,-226.41883850097656
243,-118.50419616699219
244,-121.75941467285156
245,-115.0384292602539
246,-120.61956024169922
247,-226.771240234375
248,-113.40869140625
249,-224.2945098876953
250,-116.28069305419922
251,-208.29383850097656
252,-222.4283905029297
253,-116.71247100830078
254,-122.08504486083984
255,-119.88716888427734
256,-125.5129623413086
257,-120.18548583984375
258,-130.13694763183594
259,-124.45394897460938
260,-118.73725891113281
261,-119.2186050415039
262,-117.90129852294922
263,-121.53312683105469
264,-119.77766418457031
265,-110.26869201660156
266,-108.42091369628906
267,-116.40641021728516
268,-105.43309783935547
269,-100.75545501708984
270,-104.7448959350586
271,-103.30513000488281
272,-100.46879577636719
273,-98.8850326538086
274,-183.88673400878906
275,-216.505615234375
276,-102.57355499267578
277,-106.75215911865234
278,-105.3548812866211
279,-106.11222076416016
280,-108.76686096191406
281,-111.83428955078125
282,-104.45628356933594
283,-85.47303009033203
284,-222.45510864257812
285,-305.5646057128906
286,-104.36029052734375
287,-95.40557861328125
288,-94.70140838623047
289,-107.02974700927734
290,-90.49317169189453
291,-126.80655670166016
292,-194.6829376220703
293,-306.09912109375
294,-220.5733642578125
295,-105.6154556274414
296,-111.7291259765625
297,-117.80327606201172
298,-99.60692596435547
299,-125.59923553466797
300,-117.0897445678711
301,-117.83353424072266
302,-114.26297760009766
303,-112.71638488769531
304,-119.47689819335938
305,-226.7532958984375
306,-115.63692474365234
307,-121.40093231201172
308,-113.07013702392578
309,-111.2162094116211
310,-119.39486694335938
311,-118.01151275634766
312,-114.42530059814453
313,-121.48651885986328
314,-345.97601318359375
315,-108.37501525878906
316,-122.37225341796875
317,-114.6828384399414
318,-121.51581573486328
319,-125.48902893066406
320,-119.6839370727539
321,-230.256103515625
322,-112.289794921875
323,-468.4321594238281
324,-119.92106628417969
325,-212.20932006835938
326,-111.5566177368164
327,-128.3787078857422
328,-414.9693908691406
329,-258.85888671875
330,-107.49958038330078
331,-250.5696563720703
332,-124.65245056152344
333,-214.90162658691406
334,-96.83283233642578
335,-111.3472900390625
336,-108.21626281738281
337,-110.67372131347656
338,-107.43742370605469
339,-109.00603485107422
340,-113.04981994628906
341,-211.7614288330078
342,-101.63094329833984
343,-193.53933715820312
344,-101.92183685302734
345,-103.1926498413086
346,-107.72377014160156
347,-102.6855239868164
348,-297.6763000488281
349,-202.275634765625
350,-103.86450958251953
351,-110.90850067138672
352,-255.74856567382812
353,-220.20677185058594
354,-210.72962951660156
355,-313.1640625
356,-215.2862548828125
357,-103.97185516357422
358,-103.98773956298828
359,-108.06791687011719
360,-205.01220703125
361,-102.86129760742188
362,-97.72467041015625
363,-90.18782043457031
364,-206.66934204101562
365,-104.45567321777344
366,-107.8388671875
367,-119.20453643798828
368,-116.36824798583984
369,-226.64300537109375
370,-217.3636932373047
371,-118.46288299560547
372,-216.7299041748047
373,-109.54035186767578
374,-110.8047103881836
375,-107.35305786132812
376,-113.63777160644531
377,-105.50445556640625
378,-103.4531478881836
379,-106.75183868408203
380,-107.49332427978516
381,-107.25543212890625
382,-114.03583526611328
383,-108.07161712646484
384,-105.21605682373047
385,-109.78706359863281
386,-101.13522338867188
387,-115.6472396850586
388,-122.02562713623047
389,-110.21354675292969
390,-105.26303100585938
391,-101.48292541503906
392,-108.47987365722656
393,-102.1120834350586
394,-99.06192779541016
395,-120.75440216064453
396,-102.55856323242188
397,-96.2035903930664
398,-102.01880645751953
399,-100.25135803222656
400,-100.20854187011719
401,-98.28307342529297
402,-88.94554138183594
403,-76.39022827148438
404,-293.26776123046875
405,-80.49581909179688
406,-227.28561401367188
407,-307.32781982421875
408,-190.18887329101562
409,-84.24597930908203
410,-98.29600524902344
411,-209.0756072998047
412,-94.21873474121094
413,-92.02175903320312
414,-98.31591033935547
415,-96.0059814453125
416,-94.71785736083984
417,-95.94640350341797
418,-93.92305755615234
419,-95.09678649902344
420,-84.32646179199219
421,-93.91867065429688
422,-87.80410766601562
423,-93.5420150756836
424,-82.3872299194336
425,-80.8377456665039
426,-216.64703369140625
427,-80.84456634521484
428,-210.18368530273438
429,-77.89385223388672
430,-87.45974731445312
431,-92.62581634521484
432,-105.1779556274414
433,-82.31536865234375
434,-78.1846694946289
435,-82.46263885498047
436,-89.39765930175781
437,-95.29149627685547
438,-82.43672943115234
439,-93.0241470336914
440,-87.40160369873047
441,-591.1202392578125
442,-134.84861755371094
443,-412.3145751953125
444,-199.8626251220703
445,-197.1482391357422
446,-175.42779541015625
447,-75.62686920166016
448,-83.00074005126953
449,-82.53746032714844
450,-176.99427795410156
451,-81.03620147705078
452,-87.05043029785156
453,-87.46317291259766
454,-80.79563903808594
455,-77.87056732177734
456,-85.06478118896484
457,-90.50982666015625
458,-73.07523345947266
459,-75.37931823730469
460,-87.5598373413086
461,-76.75379943847656
462,-83.19068908691406
463,-188.2280731201172
464,-76.89653015136719
465,-292.7827453613281
466,-87.24070739746094
467,-65.48603057861328
468,-72.83325958251953
469,-86.25083923339844
470,-189.65423583984375
471,-85.42264556884766
472,-93.32071685791016
473,-95.9788818359375
474,-85.50435638427734
475,-78.26890563964844
476,-82.47382354736328
477,-83.08198547363281
478,-81.31572723388672
479,-77.23289489746094
480,-85.8154296875
481,-80.5252685546875
482,-81.76399230957031
483,-82.64588165283203
484,-91.47264099121094
485,-87.88964080810547
486,-87.75993347167969
487,-89.34137725830078
488,-73.23074340820312
489,-80.28266906738281
490,-78.67196655273438
491,-74.50215148925781
492,-77.86225891113281
493,-82.22987365722656
494,-79.03510284423828
495,-79.42191314697266
496,-74.60441589355469
497,-71.40120697021484
498,-194.35205078125
499,-78.40655517578125
500,-76.44170379638672
501,-88.47782135009766
502,-89.62049102783203
503,-67.80401611328125
504,-80.11852264404297
505,-68.75981903076172
506,-86.30548095703125
507,-91.76777648925781
508,-65.76427459716797
509,-68.2332763671875
510,-59.006263732910156
511,-79.1190185546875
512,-113.28485870361328
513,-82.30921173095703
514,-63.40771484375
515,-64.50800323486328
516,-66.70919799804688
517,-78.99932861328125
518,-299.3356628417969
519,-55.46861267089844
520,-73.49030303955078
521,-59.4117431640625
522,-78.34298706054688
523,-178.8580780029297
524,-69.74151611328125
525,-67.98814392089844
526,-184.46104431152344
527,-67.8162612915039
528,-78.23793029785156
529,-74.81568145751953
530,-72.15145111083984
531,-79.00342559814453
532,-73.26528930664062
533,-66.72027587890625
534,-59.59593200683594
535,-309.44635009765625
536,-61.10452651977539
537,-166.54209899902344
538,-69.19317626953125
539,-73.30757141113281
540,-75.33709716796875
541,-56.625205993652344
542,-75.4987564086914
543,-149.08303833007812
544,-60.515708923339844
545,-51.097557067871094
546,-44.11027908325195
547,-53.57327651977539
548,-52.169029235839844
549,-55.28915786743164
550,-67.0721435546875
551,-66.73919677734375
552,-58.55298614501953
553,-68.67953491210938
554,-44.89936828613281
555,-73.44371795654297
556,-171.93955993652344
557,-207.87750244140625
558,-74.93557739257812
559,-304.85546875
560,-190.3485870361328
561,-171.2701416015625
562,-68.84970092773438
563,-58.977046966552734
564,-67.51531219482422
565,-172.81890869140625
566,-53.23073959350586
567,-61.03352737426758
568,-60.667049407958984
569,-66.55448150634766
570,-70.11724853515625
571,-59.419620513916016
572,-51.45670700073242
573,-45.197147369384766
574,-35.628143310546875
575,-51.260040283203125
576,-51.13517379760742
577,-50.66445541381836
578,-39.76816177368164
579,-47.64179611206055
580,-40.6578483581543
581,-49.83583068847656
582,-81.55874633789062
583,-64.22220611572266
584,-59.02095413208008
585,-49.776302337646484
586,-56.08990478515625
587,-58.292964935302734
588,-50.00285339355469
589,-50.37648391723633
590,-51.292236328125
591,-37.12168502807617
592,-152.63973999023438
593,-52.94687271118164
594,-58.318748474121094
595,-52.09060287475586
596,-38.013729095458984
597,-155.1848907470703
598,-53.78425598144531
599,-43.433170318603516
600,-41.55396270751953
601,-47.7523193359375
602,-47.89710998535156
603,-31.876340866088867
604,-156.70851135253906
605,-30.218225479125977
606,-29.108152389526367
607,-46.330196380615234
608,-28.204736709594727
609,-37.508758544921875
610,-130.7700653076172
611,-24.54151153564453
612,-7.900181770324707
613,-42.832969665527344
614,-144.411376953125
615,-19.475181579589844
616,-27.68568229675293
617,-22.982440948486328
618,-39.45342254638672
619,-139.34149169921875
620,-56.1290283203125
621,-27.221052169799805
622,-30.514039993286133
623,-21.744211196899414
624,-37.74508285522461
625,-16.258180618286133
626,-228.33192443847656
627,-19.4185791015625
628,-22.396055221557617
629,0.19771981239318848
630,-25.415565490722656
631,-14.120882987976074
632,-23.349462509155273
633,-30.52933120727539
634,-34.31395721435547
635,-41.00825500488281
636,-11.43405818939209
637,-29.129764556884766
638,-29.938968658447266
639,-131.48760986328125
640,-26.758655548095703
641,-15.996450424194336
642,-145.33880615234375
643,-34.173274993896484
644,-18.06104850769043
645,-134.97817993164062
646,-26.258581161499023
647,-24.713388442993164
648,-33.25478744506836
649,-25.303972244262695
650,-10.086414337158203
651,-12.353933334350586
652,-14.253555297851562
653,-125.6301498413086
654,-0.8842666149139404
655,-18.439599990844727
656,-24.486404418945312
657,-21.231807708740234
658,-3.200876235961914
659,-20.88644790649414
660,-19.955738067626953
661,-41.49142074584961
662,-30.599397659301758
663,-13.495946884155273
664,-30.54987335205078
665,-31.5870361328125
666,-9.3311767578125
667,-27.542314529418945
668,-127.89149475097656
669,-30.97243309020996
670,-144.52940368652344
671,-22.286418914794922
672,-35.28798294067383
673,-28.11473846435547
674,-26.406431198120117
675,-21.89153289794922
676,-12.888928413391113
677,-16.71909523010254
678,-13.56079387664795
679,-1.2326101064682007
680,-10.86184310913086
681,-4.072449684143066
682,1.2374589443206787
683,-7.986978530883789
684,-119.53941345214844
685,2.141047954559326
686,14.75362777709961
687,-1.9070253372192383
688,2.0186891555786133
689,9.068346977233887
690,5.599853992462158
691,8.971637725830078
692,-223.8995819091797
693,-0.9483076930046082
694,1.4614028930664062
695,-3.059187650680542
696,1.4720072746276855
697,-2.119929075241089
698,-5.2644758224487305
699,-6.3721842765808105
700,-18.456186294555664
701,-8.445734977722168
702,9.062590599060059
703,32.206844329833984
704,18.366962432861328
705,22.23493003845215
706,13.163187980651855
707,-85.56358337402344
708,29.657583236694336
709,-105.91118621826172
710,19.316831588745117
711,-30.255403518676758
712,-150.52920532226562
713,28.376420974731445
714,18.77606773376465
715,1.8810895681381226
716,-5.235766410827637
717,8.312171936035156
718,16.083057403564453
719,-1.3312822580337524
720,27.03851890563965
721,23.069110870361328
722,44.88687515258789
723,43.60628890991211
724,56.77294158935547
725,42.36875915527344
726,27.7714786529541
727,56.9713249206543
728,45.37574768066406
729,-68.12543487548828
730,-70.01183319091797
731,33.571720123291016
732,52.233760833740234
733,33.47002410888672
734,39.69891357421875
735,72.52925109863281
736,46.32158660888672
737,53.429447174072266
738,64.33415222167969
739,82.91934967041016
740,44.89885330200195
741,61.10639572143555
742,54.47574996948242
743,81.38462829589844
744,85.82673645019531
745,70.02310943603516
746,70.97014617919922
747,-33.73075866699219
748,48.903228759765625
749,70.36609649658203
750,81.32897186279297
751,-3.7586829662323
752,-45.2909049987793
753,85.6318588256836
754,85.49702453613281
755,51.303829193115234
756,70.75778198242188
757,81.60882568359375
758,78.4194564819336
759,100.12042236328125
760,-9.87637996673584
761,109.62459564208984
762,120.92023468017578
763,129.19004821777344
764,102.54358673095703
765,-11.237290382385254
766,111.3618392944336
767,107.35397338867188
768,143.0823211669922
769,135.2284393310547
770,32.75288391113281
771,123.97683715820312
772,26.896289825439453
773,104.37397766113281
774,110.51934814453125
775,86.30419921875
776,104.94190979003906
777,12.409473419189453
778,122.0601806640625
779,144.80368041992188
780,144.587890625
781,125.03673553466797
782,118.42295837402344
783,39.12818145751953
784,164.1982421875
785,4.737711429595947
786,148.29071044921875
787,116.59546661376953
788,132.61544799804688
789,134.4406280517578
790,120.5500717163086
791,161.81414794921875
792,134.57778930664062
793,142.6936492919922
794,113.31430053710938
795,137.8520965576172
796,133.4578399658203
797,-75.65038299560547
798,42.05839920043945
799,-2.0489442348480225
800,94.2720947265625
801,139.64776611328125
802,120.76678466796875
803,-66.3602523803711
804,-254.1104278564453
805,132.2822265625
806,-131.57627868652344
807,-261.7406311035156
808,-131.79879760742188
809,182.08273315429688
810,165.39508056640625
811,81.22635650634766
812,91.25045776367188
813,110.02124786376953
814,-89.28697967529297
815,149.2104949951172
816,121.24373626708984
817,154.5113983154297
818,-68.85257720947266
819,50.882530212402344
820,160.1063995361328
821,146.39456176757812
822,136.63131713867188
823,-62.456729888916016
824,160.9204864501953
825,114.0792465209961
826,118.36871337890625
827,135.05441284179688
828,137.82876586914062
829,29.381547927856445
830,42.38395309448242
831,168.99937438964844
832,143.3079833984375
833,133.33950805664062
834,160.84579467773438
835,184.70559692382812
836,136.37576293945312
837,158.05178833007812
838,93.53506469726562
839,-168.6800537109375
840,79.99203491210938
841,-176.37313842773438
842,-507.2086486816406
843,28.785245895385742
844,-40.84791564941406
845,165.19229125976562
846,162.1839141845703
847,156.03121948242188
848,61.43120193481445
849,-47.7739143371582
850,-28.607316970825195
851,131.77890014648438
852,34.14394760131836
853,117.05392456054688
854,115.84856414794922
855,106.44683837890625
856,133.1646270751953
857,151.7393035888672
858,117.51040649414062
859,135.48411560058594
860,140.78482055664062
861,-543.9259643554688
862,-6.132054805755615
863,-45.28007507324219
864,39.4078369140625
865,156.04981994628906
866,170.7509307861328
867,149.90548706054688
868,132.29689025878906
869,70.80247497558594
870,142.41481018066406
871,165.87742614746094
872,45.60400390625
873,156.67849731445312
874,156.5780487060547
875,172.86813354492188
876,178.61216735839844
877,162.9202423095703
878,161.92701721191406
879,75.59136962890625
880,204.34471130371094
881,-70.13401794433594
882,-16.2101993560791
883,184.3365478515625
884,164.57666015625
885,207.91490173339844
886,172.61363220214844
887,129.85751342773438
888,86.86467742919922
889,65.7211685180664
890,56.10963439941406
891,209.09902954101562
892,198.69467163085938
893,210.14756774902344
894,142.06661987304688
895,41.53662872314453
896,190.13705444335938
897,53.4261474609375
898,45.221031188964844
899,170.84112548828125
900,70.56603240966797
901,52.58346939086914
902,65.94468688964844
903,181.13453674316406
904,63.2125129699707
905,-65.27291107177734
906,100.17529296875
907,48.23811721801758
908,77.4881362915039
909,205.2091522216797
910,177.9340362548828
911,21.505380630493164
912,21.582408905029297
913,174.14540100097656
914,157.1681365966797
915,155.8649444580078
916,145.42129516601562
917,196.06625366210938
918,-61.34918212890625
919,190.38485717773438
920,-49.04780197143555
921,187.45413208007812
922,175.67172241210938
923,148.716796875
924,185.73207092285156
925,167.4892120361328
926,110.46981048583984
927,160.0029754638672
928,175.9669647216797
929,-28.613351821899414
930,186.8893280029297
931,211.18820190429688
932,81.81817626953125
933,99.25204467773438
934,197.1072998046875
935,171.04107666015625
936,178.73910522460938
937,208.85194396972656
938,179.72091674804688
939,164.59483337402344
940,156.66871643066406
941,56.9903678894043
942,175.42282104492188
943,177.4924774169922
944,195.12484741210938
945,189.82098388671875
946,184.9442901611328
947,204.22427368164062
948,54.547935485839844
949,-135.642333984375
950,201.61468505859375
951,202.4447479248047
952,83.82183074951172
953,185.88343811035156
954,194.77413940429688
955,200.3629150390625
956,72.7315673828125
957,88.23619079589844
958,218.84230041503906
959,55.764747619628906
960,155.19952392578125
961,177.05284118652344
962,84.99427795410156
963,185.3118438720703
964,162.5040740966797
965,187.11830139160156
966,84.70805358886719
967,190.3752899169922
968,175.06982421875
969,169.3952178955078
970,178.97462463378906
971,156.10556030273438
972,172.17041015625
973,179.4547576904297
974,173.56964111328125
975,77.6281509399414
976,106.33322143554688
977,198.06068420410156
978,200.700439453125
979,97.32276916503906
980,205.34678649902344
981,179.53306579589844
982,193.7424774169922
983,216.08096313476562
984,211.64920043945312
985,205.8717498779297
986,198.99595642089844
987,207.0919952392578
988,-17.092510223388672
989,214.83074951171875
990,215.68174743652344
991,182.68722534179688
992,209.32704162597656
993,209.05035400390625
994,110.66010284423828
995,1.5552211999893188
996,190.12863159179688
997,185.9014434814453
998,170.3513946533203
999,235.62367248535156
1000,58.23539733886719
1001,246.55226135253906
1002,131.1016845703125
1003,-54.51919937133789
1004,78.77336883544922
1005,86.3121337890625
1006,16.501239776611328
1007,228.8280487060547
1008,201.14869689941406
1009,171.06268310546875
1010,81.66706848144531
1011,203.18702697753906
1012,162.06007385253906
1013,206.06639099121094
1014,180.11631774902344
1015,152.67955017089844
1016,177.9562530517578
1017,74.1158218383789
1018,75.80165100097656
1019,-37.56330108642578
1020,89.19361114501953
1021,206.29562377929688
1022,198.20932006835938
1023,198.1505126953125
1024,172.71798706054688
1025,204.8795928955078
1026,200.54476928710938
1027,110.22942352294922
1028,204.6606903076172
1029,152.10450744628906
1030,98.14790344238281
1031,196.7100067138672
1032,204.06138610839844
1033,-64.12005615234375
1034,212.42784118652344
1035,102.28377532958984
1036,211.0536346435547
1037,210.75582885742188
1038,67.0682373046875
1039,158.46266174316406
1040,67.1963119506836
1041,179.3531494140625
1042,189.94366455078125
1043,177.0979766845703
1044,198.5748748779297
1045,172.6199951171875
1046,182.58929443359375
1047,194.1317901611328
1048,73.35649108886719
1049,218.46258544921875
1050,221.5399627685547
1051,203.21681213378906
1052,210.34320068359375
1053,226.3448486328125
1054,101.86204528808594
1055,225.72518920898438
1056,118.671142578125
1057,239.21925354003906
1058,218.74246215820312
1059,227.82809448242188
1060,186.80206298828125
1061,197.277099609375
1062,210.28599548339844
1063,236.411865234375
1064,222.56600952148438
1065,227.51475524902344
1066,224.41473388671875
1067,189.95724487304688
1068,214.94827270507812
1069,232.701904296875
1070,207.22158813476562
1071,238.92015075683594
1072,81.58230590820312
1073,20.574352264404297
1074,208.3425750732422
1075,130.55703735351562
1076,143.19781494140625
1077,160.30503845214844
1078,257.27630615234375
1079,-8.30232048034668
1080,12.315048217773438
1081,-74.29413604736328
1082,42.58971405029297
1083,149.62255859375
1084,233.88796997070312
1085,258.3676452636719
1086,275.9600524902344
1087,129.73460388183594
1088,243.4896697998047
1089,218.0294189453125
1090,238.00860595703125
1091,233.6558837890625
1092,106.2423095703125
1093,247.67698669433594
1094,244.20187377929688
1095,27.92234992980957
1096,244.9138946533203
1097,239.81338500976562
1098,199.73927307128906
1099,238.869873046875
1100,118.88001251220703
1101,10.445340156555176
1102,5.7571797370910645
1103,252.3065948486328
1104,-39.8089599609375
1105,211.64999389648438
1106,-6.042526721954346
1107,223.50193786621094
1108,237.44155883789062
1109,205.79603576660156
1110,219.76698303222656
1111,68.88336944580078
1112,203.99830627441406
1113,224.91163635253906
1114,14.81090259552002
1115,260.0765380859375
1116,240.00262451171875
1117,132.38279724121094
1118,147.68719482421875
1119,151.12623596191406
1120,247.28146362304688
1121,207.82862854003906
1122,223.4376678466797
1123,103.3260269165039
1124,191.89039611816406
1125,189.4444122314453
1126,206.9723663330078
1127,-443.23260498046875
1128,265.913818359375
1129,217.18243408203125
1130,234.57228088378906
1131,220.91976928710938
1132,111.58761596679688
1133,220.31982421875
1134,188.9431915283203
1135,124.34317779541016
1136,222.2108917236328
1137,253.29026794433594
1138,126.4925308227539
1139,202.00990295410156
1140,212.87368774414062
1141,247.12083435058594
1142,203.38169860839844
1143,232.89508056640625
1144,229.671630859375
1145,160.3802490234375
1146,124.92739868164062
1147,219.7517852783203
1148,245.95999145507812
1149,258.52313232421875
1150,222.64041137695312
1151,183.9088134765625
1152,221.72447204589844
1153,238.73802185058594
1154,246.73651123046875
1155,139.60414123535156
1156,236.61602783203125
1157,154.4603271484375
1158,21.85977554321289
1159,228.4574737548828
1160,221.50877380371094
1161,182.6289520263672
1162,199.9552001953125
1163,237.0817413330078
1164,212.24635314941406
1165,206.74424743652344
1166,103.29373168945312
1167,237.4300079345703
1168,120.90731811523438
1169,233.92352294921875
1170,228.64939880371094
1171,-99.67290496826172
1172,261.2208251953125
1173,224.90333557128906
1174,132.9552459716797
1175,242.7475128173828
1176,251.78274536132812
1177,132.48590087890625
1178,231.24880981445312
1179,204.37643432617188
1180,107.26957702636719
1181,113.15425872802734
1182,251.27516174316406
1183,234.94049072265625
1184,98.93904113769531
1185,226.41404724121094
1186,219.74778747558594
1187,224.88162231445312
1188,204.73992919921875
1189,223.44076538085938
1190,223.9288330078125
1191,213.58184814453125
1192,225.17568969726562
1193,138.4375762939453
1194,241.7458038330078
1195,234.38613891601562
1196,278.24310302734375
1197,233.1553497314453
1198,241.0200653076172
1199,230.9010772705078
1200,239.02511596679688
1201,168.83120727539062
